claim,5.340652816382742e-18,1
separate,4.408057749112267e-13,1
principal,2.016358676404507e-09,1
universal,1.7702004042238e-08,1
acquire,4.2284328992744315e-08,1
formally,1.8687471825750775e-07,1
policy,4.663505292309982e-07,1
state,8.32247797181044e-07,1
both,9.575547586354392e-05,1
form,9.797209925685316e-05,1
particularly,0.00011817924228573796,1
continued,0.00015030314048969316,1
representative,0.00020567893518771862,1
default,0.00028143246449021184,1
direct,0.000309067767148671,1
integrated,0.0003652942289768461,1
growth,0.0006938505492747902,1
society,0.000897801403021031,1
positioning,0.001048682610252077,1
racial,0.0010990312458272016,1
extended,0.0012704116659909023,1
history,0.0013645851709084367,1
rate,0.0014458738148580073,1
economic,0.0016258910822314202,1
poverty,0.0022038503510904014,1
university,0.0024121626544514226,1
need,0.0036807557095260607,1
percentage,0.004305524408000157,1
measure,0.005348355099914508,1
consistent,0.005433608689684446,1
cycle,0.005433608689684446,1
specific,0.006069531756983919,1
edited,0.006137173944485688,1
progress,0.006145111841245373,1
developing,0.006756683129996235,1
impact,0.00737862477998926,1
general,0.007782827522114738,1
measured,0.007849571909538241,1
combined,0.009694749012849167,1
finding,0.011812855125668265,1
stem,0.013410823456080316,1
vision,0.017846205576788232,1
contrast,0.017846205576788232,1
estimate,0.017846205576788232,1
prominent,0.021246817023368385,1
climate,0.023936883528834236,1
view,0.024006760868200496,1
note,0.0314249192063196,1
reference,0.03475102327889485,1
important,0.03706036499155639,1
primary,0.03725285554851885,1
region,0.03765706954724122,1
proposed,0.03918460410241037,1
subject,0.04508901559069423,1
address,0.04653157241782191,1
table,0.0469771775946703,1
connected,0.0469771775946703,1
center,0.048878554746898346,1
